"Cond_A_rep1 " "Cond_A_rep2 " "Cond_A_rep3 " "Cond_A_rep4 " "Cond_B_rep1 " "Cond_B_rep2 " "Cond_B_rep3 " "Cond_B_rep4 " "Cond_C_rep1 " "Cond_C_rep2 " "Cond_C_rep3 " "Cond_C_rep4 " "Cond_D_rep1 " "Cond_D_rep3 " "Cond_D_rep4 "
"TRINITY_GG_1015_c0_g1" 0 0 0 0 0 0 1 0 0 11 0 0 0 0 0
"TRINITY_GG_10160_c0_g1" 0 1 0 23 38 0 1 0 2 0 5 0 0 0 0
"TRINITY_GG_10161_c0_g1" 0 0 0 8 18 0 1 1 0 0 0 0 0 0 0
"TRINITY_GG_10162_c0_g1" 31 66 6 28 50 8 13 16 29 183 3 16 53 13 36
"TRINITY_GG_10163_c0_g1" 4 0 0 3 3 0 1 1 0 0 0 0 0 0 0
"TRINITY_GG_10164_c0_g1" 0 0 0 8 21 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10165_c0_g1" 10 36 4 15 22 16 5 11 18 13 3 8 63 0 2
"TRINITY_GG_10166_c0_g1" 2 1 0 8 28 1 2 0 0 0 0 0 0 4 0
"TRINITY_GG_10167_c0_g1" 0 6 1 12 18 0 1 2 0 0 0 0 0 0 0
"TRINITY_GG_10168_c0_g1" 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10169_c0_g1" 0 3 0 7 31 1 4 0 0 0 0 2 0 0 0
"TRINITY_GG_1016_c0_g1" 7 1 0 13 17 0 1 0 0 0 0 4 0 0 0
"TRINITY_GG_10170_c0_g1" 0 19 0 30 66 2 0 7 18 14 9 0 7 4 9
"TRINITY_GG_10171_c0_g1" 38 5 5 8 25 16 11 5 0 14 11 5 0 3 2
"TRINITY_GG_10172_c0_g1" 0 0 0 3 6 0 0 0 1 0 0 2 0 0 0
"TRINITY_GG_10173_c0_g1" 3 17 0 21 24 1 0 3 8 49 0 0 15 0 21
"TRINITY_GG_10174_c0_g1" 0 0 0 3 3 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10175_c0_g1" 0 1 0 1 3 0 0 0 0 0 0 0 3 0 0
"TRINITY_GG_10176_c0_g1" 9 0 8 1 10 8 7 0 0 0 5 3 0 6 0
"TRINITY_GG_10177_c0_g1" 3 3 0 11 18 3 3 1 2 0 0 0 0 0 0
"TRINITY_GG_10178_c0_g1" 0 0 0 1 8 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10179_c0_g1" 25 51 14 61 160 32 26 11 4 37 24 15 9 10 0
"TRINITY_GG_1017_c0_g1" 1 3 3 18 45 0 4 2 0 1 5 3 0 0 0
"TRINITY_GG_10180_c0_g1" 0 2 0 2 5 0 1 0 2 0 0 0 0 0 0
"TRINITY_GG_10181_c0_g1" 24 12 11 4 30 12 10 1 3 35 5 8 17 8 15
"TRINITY_GG_10182_c0_g1" 4 5 1 24 50 5 6 0 0 4 9 3 0 0 0
"TRINITY_GG_10183_c0_g1" 0 1 0 8 8 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10184_c0_g1" 0 0 0 5 6 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10185_c0_g1" 25 20 10 24 90 22 19 1 2 0 16 4 0 5 0
"TRINITY_GG_10186_c0_g1" 0 0 1 2 1 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10187_c0_g1" 4 9 0 16 56 0 0 3 0 0 0 0 0 0 0
"TRINITY_GG_10188_c0_g1" 8 3 0 2 9 5 3 1 0 12 0 0 0 2 2
